NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6001050733,000000000000090655,Consumption,2025-01-29,No,0.1250,0.1062,0.1312,0.1000,0.1250,0.1312,0.7187,0.4375,0.1875,0.0875,0.0937,0.0750,0.1000,0.0812,0.0687,0.0562,0.1875,0.1812,0.0625,0.1812,0.0875,0.0562,0.0687,0.1687,0.1687,0.1625,0.0687,0.0750,0.1562,0.0687,0.0875,0.0750,0.0687,0.1562,0.0562,0.0625,0.0562,0.0500,0.2125,0.1125,0.1437,0.1437,0.1687,0.1625,0.2625,0.1687,0.0875,0.0812
6001050733,000000000000090655,Consumption,2025-01-30,No,0.0937,0.0625,0.0875,0.0562,0.0500,0.0625,0.0375,0.0562,0.0562,0.0375,0.0625,0.0375,0.0562,0.0562,0.0375,0.2000,0.0812,0.0812,0.0812,0.0750,0.0437,0.0562,0.0375,0.3125,0.5937,0.4750,0.4375,0.1375,0.1562,0.1750,0.1500,0.1187,0.5500,0.6937,0.3625,0.6062,1.0000,0.8125,0.6125,0.6750,0.2812,0.1812,0.1687,0.1750,0.1750,0.2750,0.1312,0.0625
6001050733,000000000000090655,Consumption,2025-01-31,No,0.0812,0.0750,0.0687,0.0812,0.0687,0.0687,0.0500,0.0437,0.0562,0.0312,0.0500,0.0437,0.0375,0.0562,0.0250,0.0500,0.0500,0.2437,0.1937,0.1312,0.1562,0.1250,0.1000,0.1125,0.1000,0.2000,0.1625,0.5250,0.2187,0.2062,0.1562,0.1625,0.1625,0.8562,2.0562,1.9437,0.7812,0.8875,0.3750,0.3500,0.3000,0.3312,0.2062,0.1812,0.2062,0.1812,0.2375,0.1187
6001050733,000000000000090655,Consumption,2025-02-01,No,0.0812,0.1062,0.0812,0.0937,0.0875,0.0625,0.0937,0.0625,0.0437,0.0562,0.0312,0.0500,0.0500,0.0375,0.0500,0.0375,0.0375,0.0750,0.0687,0.0500,0.2750,0.0437,0.0562,0.0437,0.1312,0.0625,0.0312,0.0687,0.0500,0.0375,0.0687,0.9562,1.9937,1.7312,0.0375,0.2000,0.7937,1.9875,2.0062,0.8187,0.0875,0.0687,0.4625,0.9937,0.4687,0.2875,0.2187,0.3375
6001050733,000000000000090655,Consumption,2025-02-02,No,0.7187,0.6187,0.1375,0.0750,0.0562,0.0625,0.0312,0.0562,0.0437,0.0375,0.0562,0.0312,0.0500,0.0500,0.0312,0.0562,0.0375,0.0500,0.0875,0.0625,0.3250,0.0875,0.0937,0.0875,0.0875,0.6187,1.8562,1.6250,1.6687,1.7000,1.8812,1.7250,1.7375,1.7500,1.7437,1.8875,1.7750,1.7437,1.7062,1.8937,0.8375,0.2687,1.7437,1.0062,0.3312,0.2937,0.2750,0.0812
6001050733,000000000000090655,Consumption,2025-02-03,No,0.0812,0.0687,0.0937,0.0625,0.0875,0.0812,0.0625,0.0937,0.0562,0.0812,0.0750,0.0750,0.0687,0.0437,0.0562,0.0500,0.0375,0.0687,0.0687,0.1125,0.2250,0.0687,0.0812,0.0562,0.0812,1.7375,1.8875,1.6375,1.6937,1.6562,1.7250,1.3187,0.2000,0.1125,1.7562,1.6812,1.6375,1.8000,1.6625,1.7625,1.6812,0.1125,0.1375,0.3562,1.8812,0.4437,0.5437,0.3625
6001050733,000000000000090655,Consumption,2025-02-04,No,0.8812,0.4312,0.5562,0.0937,0.2500,0.1062,0.0937,0.3437,0.1250,0.1000,0.1062,0.0812,0.1062,0.0875,0.0937,0.1062,0.0750,0.5937,0.3187,0.2187,0.1437,0.1812,0.4812,1.6500,1.6500,1.6812,0.1500,0.0812,1.0125,1.8000,2.0062,1.9937,1.8125,1.9750,1.6437,0.9562,0.4562,0.3500,0.3000,0.2437,0.2250,0.1125,0.1875,0.1750,0.1375,0.1687,0.0812,0.0625
6001050733,000000000000090655,Consumption,2025-02-05,No,0.0562,0.0375,0.0687,0.0437,0.0562,0.0562,0.0375,0.0687,0.0437,0.0500,0.0562,0.0375,0.0625,0.0500,0.0437,0.0687,0.2062,0.6750,0.3187,0.1937,0.0562,0.0437,0.0375,0.0562,0.0375,0.0500,0.0500,0.0375,0.0562,0.0437,0.0437,0.0562,0.0375,0.0562,0.0500,0.0375,0.0687,0.0375,1.4937,0.6375,0.0937,0.1937,0.0937,0.1062,0.1187,0.1812,0.2062,0.1000
6001050733,000000000000090655,Consumption,2025-02-06,No,0.1125,0.1062,0.0875,0.0687,0.0437,0.0562,0.0625,0.0375,0.0562,0.0437,0.0437,0.0562,0.0250,0.0562,0.0437,0.1687,0.0937,0.0375,0.1000,0.1750,0.1000,0.0875,0.1625,0.0625,0.0625,0.1125,0.0625,1.2312,1.0250,0.1375,1.9312,2.0500,1.2500,0.5625,2.0000,1.9562,1.9687,1.9187,1.1500,0.2625,0.1062,0.1187,0.1187,0.1812,0.6562,0.2312,0.1062,0.1000
6001050733,000000000000090655,Consumption,2025-02-07,No,0.0500,0.0812,0.0562,0.0625,0.0687,0.0375,0.0625,0.0500,0.0437,0.0687,0.0375,0.0562,0.0562,0.0437,0.0625,0.0375,0.0562,0.0562,0.1937,0.1250,0.0937,0.1687,0.0937,0.0687,0.1625,0.0500,0.0500,0.1937,0.0625,0.0625,0.0500,0.0687,0.1125,0.1812,0.0750,0.1750,1.0687,0.3625,0.2375,0.1312,0.2125,0.1812,0.1125,0.1250,0.6750,0.2312,0.3875,0.0500
6001050733,000000000000090655,Consumption,2025-02-08,No,0.0562,0.0625,0.0312,0.0687,0.0437,0.0500,0.0625,0.0375,0.0562,0.0500,0.0437,0.0625,0.0375,0.0562,0.0562,0.0375,0.0562,0.0687,0.0687,0.0562,0.0312,0.0875,0.0437,0.2312,0.0750,0.0375,0.0687,0.0437,0.0750,0.0750,0.7312,0.1187,0.1625,0.0812,0.7625,0.5062,0.4937,0.4125,0.5312,0.5750,0.2000,0.1937,0.2062,0.2125,0.2000,0.3375,0.1937,0.1812
6001050733,000000000000090655,Consumption,2025-02-09,No,0.1187,0.1125,0.0875,0.0875,0.0812,0.0375,0.0812,0.0375,0.0625,0.0500,0.0437,0.0625,0.0375,0.0625,0.0437,0.0500,0.0625,0.0625,0.0750,0.0500,0.0500,0.1875,0.0937,0.2812,0.1437,0.1187,0.1062,0.1562,0.1375,1.0000,1.9687,1.2562,0.1437,0.1375,0.2937,1.3187,1.5125,0.1687,0.2125,0.2937,0.2062,0.1625,0.2562,0.1937,0.2000,0.3937,0.4250,0.5000
6001050733,000000000000090655,Consumption,2025-02-10,No,0.0625,0.0937,0.0625,0.0562,0.0562,0.0375,0.0625,0.0375,0.0562,0.0500,0.0375,0.0625,0.0375,0.0500,0.0687,0.1687,0.0812,0.0437,0.1000,0.0625,0.0875,0.0312,0.0562,0.0437,0.0437,0.0562,0.0375,0.0625,0.0312,0.0625,0.0375,0.0562,0.0500,0.0437,0.0562,0.0375,1.0125,1.9562,1.1500,0.4687,0.0875,0.0625,0.3250,0.1937,0.1750,0.2937,0.8625,0.5312
6001050733,000000000000090655,Consumption,2025-02-11,No,0.1062,0.1062,0.0437,0.0500,0.0500,0.0375,0.0562,0.0437,0.0437,0.0562,0.0312,0.0562,0.0375,0.0437,0.0562,0.1625,0.0750,0.0750,0.1125,0.1062,0.0750,0.0562,0.0437,0.0562,0.0500,0.0375,0.0625,0.0312,0.0625,0.0375,0.0500,0.0562,0.0312,0.0687,0.0375,0.0562,1.5750,2.3750,2.0437,2.0062,1.4562,0.1812,0.2937,0.2000,0.4250,1.0062,0.3250,0.2937
6001050733,000000000000090655,Consumption,2025-02-12,No,0.0750,0.0875,0.0687,0.0500,0.0625,0.0375,0.0625,0.0375,0.0562,0.0500,0.0375,0.0625,0.0375,0.0812,0.1125,0.1437,0.1125,0.0687,0.0937,0.0937,0.2625,0.3187,0.2750,0.4687,0.9437,1.3687,1.3125,1.3875,1.9062,1.8750,1.9187,1.9687,1.9000,1.9312,1.9625,1.8312,2.1312,1.9937,0.9812,0.0812,1.0125,1.7625,0.3687,0.1125,0.1500,0.1187,0.6750,0.5000
6001050733,000000000000090655,Consumption,2025-02-13,No,0.0500,0.0687,0.0625,0.0812,0.2500,0.4062,0.1500,0.0812,0.3000,0.0937,0.0875,0.0937,0.0750,0.1062,0.0750,0.2437,0.1187,0.0937,0.1125,0.0750,0.6250,0.3750,0.3562,0.4250,0.6187,0.6500,0.9125,1.5000,0.1000,1.8500,2.0000,1.4375,0.0750,0.1937,0.0750,1.3312,0.5375,0.1187,0.1437,0.6062,0.3437,0.1500,0.2812,0.1500,0.1437,0.1875,0.1312,0.1625
6001050733,000000000000090655,Consumption,2025-02-14,No,0.1250,0.6375,0.4062,0.1562,0.0937,0.0500,0.0500,0.0625,0.0375,0.0625,0.0500,0.0437,0.0625,0.0437,0.0562,0.0687,0.1562,0.0937,0.1000,0.1937,0.0750,0.0750,0.1375,0.0875,0.4062,0.1062,0.0750,0.0937,0.0750,0.3250,0.3312,0.3125,0.0750,0.2937,0.1000,0.1125,0.1187,0.1562,0.1062,0.0750,0.0875,0.0812,0.1625,0.1937,0.0750,0.0937,0.3187,0.4812
6001050733,000000000000090655,Consumption,2025-02-15,No,0.4875,0.0375,0.0687,0.0500,0.0562,0.0750,0.0812,0.0812,0.0562,0.0437,0.0500,0.0500,0.0312,0.0562,0.0375,0.0500,0.0437,0.0562,0.0750,0.0375,0.2187,0.0500,0.0437,0.0812,0.0562,0.4812,0.5312,0.1437,0.1187,0.1437,0.4875,0.6625,0.7500,0.1875,0.2625,0.3625,0.0812,0.0625,0.0562,0.0437,0.0687,0.0437,0.0625,0.0562,0.0437,0.0625,0.0437,0.2562
6001050733,000000000000090655,Consumption,2025-02-16,No,0.5562,0.2562,0.4937,0.0250,0.0562,0.0375,0.0375,0.0500,0.0312,0.0500,0.0312,0.0437,0.0437,0.0375,0.0437,0.0312,0.0437,0.1875,0.1062,0.3625,0.7562,0.4437,0.1250,0.1000,0.0625,0.0687,0.2375,0.1187,0.0875,0.1125,0.0937,0.3000,0.1437,0.1250,0.2437,0.1625,0.2562,0.1437,0.1250,0.1500,0.1250,0.1375,0.1375,0.1937,0.2250,0.6937,0.3750,0.5125
6001050733,000000000000090655,Consumption,2025-02-17,No,0.0562,0.0625,0.0375,0.0437,0.0500,0.0312,0.0562,0.0375,0.0437,0.0500,0.0312,0.0500,0.0375,0.0437,0.0500,0.0437,0.2250,0.0312,0.0437,0.0375,0.0312,0.0437,0.0312,0.0437,0.0437,0.0312,0.0500,0.0312,0.0437,0.0437,0.0312,0.0500,0.0375,0.3312,0.3562,0.1250,0.0750,0.2625,0.1062,0.1125,0.1437,0.0687,0.1125,0.1187,0.0812,0.1250,0.1000,0.0750
6001050733,000000000000090655,Consumption,2025-02-18,No,0.1000,0.6937,0.3750,0.1812,0.0437,0.0500,0.0312,0.0562,0.0375,0.0437,0.0562,0.0250,0.0500,0.0437,0.0375,0.0687,0.1375,0.1000,0.1250,0.1312,0.1437,0.1062,0.1187,0.1375,0.1250,0.1437,0.1187,0.6625,0.5437,0.1687,0.1250,0.1000,0.1437,0.1312,0.1187,0.1562,0.1250,0.1750,0.3187,0.1687,0.2625,0.1750,0.2250,0.1312,0.1062,0.1062,0.0875,0.1062
6001050733,000000000000090655,Consumption,2025-02-19,No,0.0937,0.0937,0.4125,0.3437,0.4687,0.0437,0.0375,0.0500,0.0312,0.0500,0.0437,0.0375,0.0500,0.0250,0.0562,0.0812,0.1875,0.1312,0.1062,0.1062,0.0875,0.0375,0.0500,0.0500,0.0312,0.0500,0.0375,0.0437,0.0500,0.0312,0.0562,0.0312,0.0500,0.0500,0.4875,0.5312,0.3812,0.0437,0.0625,0.2312,0.1875,0.2375,0.3500,0.2875,0.2625,0.1875,0.1062,0.0625
6001050733,000000000000090655,Consumption,2025-02-20,No,0.0812,0.0687,0.5312,0.2687,0.4500,0.0500,0.0500,0.0312,0.0562,0.0375,0.0437,0.0500,0.0312,0.0500,0.0375,0.0625,0.6375,0.4625,0.1375,0.1687,0.1500,0.1187,0.3000,0.4437,0.3250,0.5187,0.3312,0.0625,0.2062,0.3937,0.2312,0.1750,0.1437,0.1687,0.0500,0.0437,0.0812,0.0500,0.1500,0.2875,0.1812,0.1625,0.1937,0.2000,0.3062,0.3500,0.1250,0.0687
6001050733,000000000000090655,Consumption,2025-02-21,No,0.0750,0.0812,0.0687,0.0750,0.0812,0.0750,0.6937,0.3437,0.2000,0.0562,0.0437,0.0437,0.0562,0.0375,0.0500,0.0562,0.0375,0.2187,0.0937,0.0937,0.0750,0.4187,0.1375,0.1250,0.0937,0.1062,0.1625,0.0687,0.1187,0.1750,0.0875,0.0937,0.1812,0.1000,0.1062,0.5312,2.2937,2.3000,1.3312,0.1187,0.1000,0.1312,0.1000,0.1062,0.5125,0.4250,0.3812,0.1937
6001050733,000000000000090655,Consumption,2025-02-22,No,0.1500,0.1625,0.1375,0.1187,0.0875,0.0625,0.0875,0.0562,0.0437,0.0687,0.0437,0.0500,0.0687,0.0437,0.0500,0.0625,0.0375,0.0625,0.1312,0.1312,0.2125,0.0687,0.0562,0.0625,0.0437,0.0687,1.3937,1.4562,1.6000,1.7937,1.6812,1.7625,1.9937,2.0375,1.8625,1.8125,2.1500,1.8875,1.1375,0.3062,1.1500,0.7062,0.5625,0.5750,0.4875,0.4500,0.3875,0.3750
6001050733,000000000000090655,Consumption,2025-02-23,No,0.7625,0.7000,0.6937,0.5750,0.0687,0.0875,0.0812,0.0750,0.0937,0.0625,0.0937,0.0500,0.0562,0.0625,0.0375,0.0750,0.0437,0.0687,0.0937,0.0625,0.0687,0.2062,0.3937,0.3125,0.3437,0.3125,0.2187,0.3875,0.5937,0.2875,0.2875,0.3187,1.0812,2.1125,1.4000,0.1250,0.2625,1.5500,1.4187,0.1562,0.1875,0.1812,0.1812,0.4062,0.2062,0.2312,0.1250,0.1437
6001050733,000000000000090655,Consumption,2025-02-24,No,0.1687,0.7062,0.6562,0.5000,0.1375,0.1250,0.1250,0.1500,0.1187,0.1125,0.0562,0.0437,0.0562,0.0500,0.0437,0.0562,0.0375,0.1812,0.2062,0.1125,0.1187,0.0750,0.1375,0.0750,0.3062,0.1687,0.0812,0.0750,0.0750,0.0812,0.1437,0.0812,0.1500,1.3875,0.0812,0.0375,0.0625,0.1375,0.1062,0.1625,0.1812,0.1062,0.1125,0.0875,0.1312,0.3750,0.5187,0.5187
6001050733,000000000000090655,Consumption,2025-02-25,No,0.1000,0.1062,0.1125,0.0875,0.1062,0.1062,0.0812,0.0625,0.0437,0.0437,0.0562,0.0437,0.0500,0.0562,0.0312,0.0687,0.0500,0.1937,0.1062,0.1750,0.0750,0.0875,0.3687,0.2187,0.0812,0.0812,0.0687,0.0437,0.0750,0.2125,0.0812,0.1500,1.5125,1.7875,1.0437,0.0687,0.0750,0.0437,0.0750,0.1312,0.0937,0.1125,0.2375,0.2437,0.1875,0.1250,0.2375,0.1437
6001050733,000000000000090655,Consumption,2025-02-26,No,0.1312,0.1562,0.1375,0.1000,0.1125,0.0750,0.1000,0.0937,0.0812,0.1000,0.0875,0.0812,0.1000,0.0812,0.0937,0.0875,0.1625,0.0812,0.0562,0.0312,0.0562,0.0375,0.0375,0.0562,0.0312,0.0500,0.0500,0.0375,0.0562,0.0437,0.0437,0.0625,0.0375,0.0625,0.0687,0.1062,0.1437,0.1312,0.6375,0.2937,0.1750,0.1375,0.2000,0.4062,0.2875,0.4375,0.1562,0.1187
6001050733,000000000000090655,Consumption,2025-02-27,No,0.1312,0.6875,0.2937,0.3687,0.1062,0.1125,0.0437,0.0375,0.0625,0.0375,0.0437,0.0562,0.0312,0.0625,0.0687,0.1000,0.0875,0.0750,0.0687,0.2250,0.1062,0.1750,0.0500,0.0562,0.1000,0.0437,0.0625,0.0437,0.0562,1.5187,0.4500,1.4562,0.8937,0.0437,0.0687,1.3062,1.6625,0.3875,0.3812,0.4312,0.2125,0.1500,0.1125,0.0875,0.1187,0.1312,0.1000,0.1187
6001050733,000000000000090655,Consumption,2025-02-28,No,0.5625,0.2625,0.4937,0.0625,0.0750,0.0500,0.0500,0.0625,0.0375,0.0562,0.0562,0.0375,0.0625,0.0437,0.0500,0.0750,0.1437,0.0562,0.0562,0.0687,0.0812,0.0687,0.0375,0.0562,0.0312,0.0500,0.0562,0.0312,0.0562,0.0437,0.0437,0.0562,0.0437,0.0437,0.0562,0.0375,1.4000,1.7437,0.5750,0.6062,0.3437,0.1812,0.2375,0.2375,0.2312,0.3187,0.1812,0.1937
6001050733,000000000000090655,Consumption,2025-03-01,No,0.0937,0.0875,0.0625,0.0437,0.0437,0.0562,0.0312,0.0500,0.0500,0.0562,0.0875,0.1250,0.1062,0.0812,0.0687,0.0687,0.0750,0.2875,0.1875,0.1625,0.0875,0.0937,0.0750,0.0937,0.0687,0.1875,0.0687,0.0750,0.0687,0.0500,0.0687,0.0625,0.4812,0.5687,1.8937,0.1312,0.2000,0.3000,1.1750,2.0625,0.4312,0.3812,0.2437,0.3062,0.4187,0.5375,0.4750,0.7375
6001050733,000000000000090655,Consumption,2025-03-02,No,0.5437,0.2437,0.1000,0.0750,0.0750,0.0750,0.0437,0.0562,0.0562,0.0375,0.0625,0.0500,0.0437,0.0625,0.0375,0.0500,0.0562,0.0562,0.1375,0.1437,0.5875,0.1187,0.1187,0.1562,0.1687,0.2000,0.2750,0.1812,0.1625,0.2375,0.2812,0.2812,0.3125,0.3000,0.3875,0.4312,0.3500,0.3625,0.3625,0.5250,0.4312,0.1750,0.1750,0.1937,0.2187,0.9500,0.5812,0.3937
6001050733,000000000000090655,Consumption,2025-03-03,No,0.1250,0.1062,0.1062,0.1187,0.0437,0.0562,0.0562,0.0375,0.0625,0.0687,0.1500,0.1062,0.0500,0.0875,0.0750,0.0687,0.0375,0.1937,0.0937,0.2125,0.1187,0.2000,0.1000,0.0500,0.1812,0.0750,0.0375,0.0875,0.1125,0.0812,0.1000,0.0687,0.1375,0.0562,0.0437,0.0687,0.0437,0.0562,0.0687,0.0562,0.2187,0.1062,0.2187,0.2687,0.1062,0.1125,0.1187,0.1000
6001050733,000000000000090655,Consumption,2025-03-04,No,0.1250,0.1062,0.1000,0.0875,0.0437,0.0562,0.0500,0.0312,0.0562,0.0437,0.0312,0.0562,0.0312,0.0437,0.0500,0.1625,0.0812,0.0937,0.1250,0.1000,0.1000,0.0312,0.0562,0.0437,0.0375,0.0562,0.0312,0.0500,0.0437,0.0375,0.0562,0.0375,0.0500,0.0562,0.0312,0.2187,1.9750,2.5125,1.4375,0.3937,0.1437,0.1000,0.2562,0.1875,0.2750,0.3000,0.3000,0.3562
6001050733,000000000000090655,Consumption,2025-03-05,No,0.5312,0.5125,0.0937,0.0687,0.0687,0.0375,0.0500,0.0562,0.0312,0.0562,0.0437,0.0375,0.0562,0.0375,0.0437,0.0562,0.0312,0.0437,0.0687,0.4562,0.3562,0.1625,0.1562,0.2562,0.1062,0.1687,0.6375,0.5625,0.6375,1.9125,1.8875,2.1812,2.6062,2.2500,2.0125,1.6437,1.1875,0.3875,0.3000,0.2187,0.2187,0.5125,0.4750,0.5062,0.1937,0.1937,0.1937,0.1062
6001050733,000000000000090655,Consumption,2025-03-06,No,0.1000,0.0625,0.0562,0.0625,0.0375,0.0687,0.0500,0.0437,0.0625,0.0437,0.0500,0.0625,0.0375,0.0562,0.0562,0.0625,0.2062,0.0312,0.0750,0.0875,0.0562,0.0500,0.0437,0.0375,0.0562,0.0375,0.0437,0.0562,0.0312,0.0500,0.0500,0.0312,0.0625,0.0375,0.0437,0.0562,0.1562,0.0625,0.0750,0.0625,0.1437,0.0875,0.1000,0.1062,0.0812,0.6437,0.3250,0.4812
6001050733,000000000000090655,Consumption,2025-03-07,No,0.1125,0.0875,0.0625,0.0562,0.0375,0.0562,0.0437,0.0437,0.0562,0.0312,0.0562,0.0437,0.0375,0.0562,0.0375,0.0562,0.1937,0.0500,0.1812,0.1750,0.1250,0.1375,0.1187,0.1125,0.1125,0.0937,0.2812,0.1312,0.2437,2.0312,1.8812,1.6875,1.4875,1.2500,0.8437,1.9812,1.2937,0.4500,0.3937,0.3687,0.2562,0.2062,0.1750,0.3562,0.1437,0.1625,0.1562,0.1875
6001050733,000000000000090655,Consumption,2025-03-08,No,0.1437,0.1125,0.0937,0.0562,0.0437,0.0437,0.0562,0.0312,0.0562,0.0437,0.0375,0.0562,0.0375,0.0437,0.0500,0.0312,0.0500,0.0562,0.0687,0.3437,0.8687,0.6562,0.7125,0.2750,0.0750,0.0562,0.0375,0.7375,1.9375,1.9000,2.0750,2.0125,1.9937,2.0062,1.9812,0.3375,0.1312,0.1375,0.2187,0.2312,1.0812,0.4125,0.3687,0.2437,0.5000,0.5187,0.5875,0.5687
6001050733,000000000000090655,Consumption,2025-03-09,No,0.1250,0.0562,0.0500,0.0562,0.0375,0.0687,0.0312,0.0562,0.0500,0.0375,0.0625,0.0375,0.0437,0.0562,0.0312,0.2000,0.0625,0.0500,0.0562,0.0500,0.0687,0.0687,0.2375,0.1562,0.1812,0.1750,0.1812,0.1687,1.3875,1.9937,1.9062,1.8500,1.8250,1.9937,2.0625,0.1875,0.2375,1.6750,2.1500,0.3312,0.2500,0.2187,1.8125,1.1437,0.3812,0.4000,0.3312,0.3437
6001050733,000000000000090655,Consumption,2025-03-10,No,0.2687,0.1562,0.6000,0.4312,0.0562,0.0375,0.0687,0.0375,0.0500,0.0562,0.0375,0.0625,0.0375,0.0562,0.0562,0.0375,0.0625,0.0437,0.1062,0.2187,0.5750,0.3500,0.3000,0.4625,0.9437,1.3375,0.8250,2.1250,1.3250,0.1687,0.0562,1.1812,2.0187,2.1250,2.0250,2.0062,1.9812,1.8937,1.2250,0.4750,0.3812,0.3187,0.3750,0.7812,0.5187,0.2562,0.1437,0.3000
6001050733,000000000000090655,Consumption,2025-03-11,No,0.1375,0.1687,0.7250,0.5250,0.1625,0.1375,0.1500,0.1500,0.1375,0.1562,0.0875,0.0812,0.1000,0.0750,0.1000,0.0562,0.0437,0.0812,0.2062,0.2125,0.1375,0.5437,0.3937,0.3312,0.3812,0.6875,1.2875,0.4062,0.7500,1.0250,1.8625,2.0187,1.5062,0.0937,1.1562,1.8875,0.3000,1.3500,1.1187,0.1625,0.1312,0.2062,0.2312,0.6687,0.4250,0.2500,0.1687,0.2750
6001050733,000000000000090655,Consumption,2025-03-12,No,0.1562,0.1687,0.1375,0.1687,0.1500,0.1312,0.1125,0.0812,0.0937,0.0937,0.0875,0.1062,0.0812,0.0937,0.1000,0.0812,0.2250,0.1062,0.2000,0.1562,0.1687,0.2500,0.3125,0.3437,0.3187,0.3812,0.8062,1.4312,1.2500,1.2062,0.6562,0.8250,1.1812,1.2187,0.8312,0.6750,0.7812,0.4750,0.2187,0.2375,0.3500,0.3437,0.5250,0.3187,0.2000,0.1812,0.6937,0.2187
6001050733,000000000000090655,Consumption,2025-03-13,No,0.4812,0.1000,0.1312,0.0937,0.1187,0.1062,0.0937,0.0625,0.0375,0.0562,0.0437,0.0437,0.0562,0.0375,0.0500,0.0562,0.0500,0.0750,0.0625,0.2062,0.0812,0.0625,0.0812,0.1687,0.0812,0.0625,0.0312,0.1187,0.1437,0.0875,0.0875,0.0687,0.0875,0.1562,0.0562,0.0562,0.0437,0.0625,0.1187,0.1625,0.2750,0.1750,0.1687,0.1500,0.2937,0.1500,0.1500,0.1687
6001050733,000000000000090655,Consumption,2025-03-14,No,0.1375,0.1562,0.0812,0.0437,0.0625,0.0437,0.0500,0.0562,0.0375,0.0562,0.0500,0.0375,0.0625,0.0375,0.0500,0.0562,0.0500,0.0625,0.0625,0.2687,0.1062,0.0625,0.0812,0.0625,0.0625,0.1187,0.1750,0.1000,0.3437,1.1937,0.9000,0.0812,0.0937,0.0750,0.0812,0.0687,0.1375,0.0750,0.1062,0.1750,0.2750,0.1937,0.1750,0.1937,0.1625,0.2250,0.1812,0.1687
6001050733,000000000000090655,Consumption,2025-03-15,No,0.2812,0.5562,0.5250,0.1062,0.0937,0.0562,0.0625,0.0687,0.0312,0.0625,0.0500,0.0437,0.0625,0.0375,0.0562,0.0500,0.0375,0.0625,0.4937,0.2000,0.1937,0.1937,0.2187,0.1687,0.6312,1.0250,1.0875,1.0875,0.9875,0.9875,0.9437,0.8437,0.0750,0.0312,0.0687,0.0500,0.0500,0.0625,0.0375,0.0687,0.0437,0.1250,0.2125,0.2062,0.2437,1.2812,0.7375,0.5562
6001050733,000000000000090655,Consumption,2025-03-16,No,0.4187,0.7312,0.2125,0.3687,0.0500,0.0625,0.0500,0.0562,0.0625,0.0375,0.0750,0.0375,0.0625,0.0500,0.0437,0.0687,0.0375,0.0687,0.0812,0.0625,0.0687,0.3250,0.1125,0.0687,0.0562,0.0687,0.0437,0.2625,0.4437,0.4062,0.1250,0.1312,0.6625,0.1625,0.1687,0.1500,0.1750,0.1500,0.2000,0.4125,0.3062,0.3250,0.2937,0.2312,0.2000,0.1250,0.3437,0.3625
6001050733,000000000000090655,Consumption,2025-03-17,No,0.1187,0.0937,0.0750,0.0937,0.0750,0.0500,0.0500,0.0312,0.0500,0.0375,0.0437,0.0562,0.0312,0.0500,0.0312,0.0500,0.0437,0.0625,0.2875,0.1312,0.1687,0.2250,0.0937,0.0562,0.0812,0.0625,0.2437,0.0750,0.0687,0.0812,0.0562,0.0750,0.0750,0.0625,0.1250,0.0375,0.0500,0.0500,0.2937,0.1250,0.1125,0.1375,0.3125,0.1187,0.1187,0.1000,0.1125,0.1125
6001050733,000000000000090655,Consumption,2025-03-18,No,0.0937,0.1875,0.6562,0.5062,0.0562,0.0312,0.0562,0.0437,0.0437,0.0562,0.0312,0.0562,0.0437,0.0437,0.0562,0.0500,0.0687,0.0375,0.0750,0.0812,0.0312,0.0500,0.0375,0.0375,0.0500,0.0250,0.0500,0.0437,0.0375,0.0562,0.0250,0.0562,0.0437,0.0375,0.0562,0.0312,0.0562,0.1125,0.2437,0.1250,0.2000,0.2062,0.2000,0.1750,0.2250,0.1750,0.1250,0.0937
6001050733,000000000000090655,Consumption,2025-03-19,No,0.1062,0.1125,0.0500,0.0625,0.0437,0.0437,0.0500,0.0312,0.0500,0.0375,0.0437,0.0500,0.0250,0.0500,0.0437,0.0375,0.0625,0.0750,0.1312,0.1250,0.0937,0.1187,0.1062,0.1125,0.2375,0.0875,0.1375,0.1062,0.1187,0.2937,0.7750,0.1437,0.1000,0.1437,0.1187,0.1437,0.3875,2.0937,1.4062,0.3500,0.2750,0.2250,0.1875,0.2375,0.2062,0.1937,0.7250,0.4312
